atoms,charge,origin,bond1,bond2
5,0.0581135458388944,PEG2,[1],"[1, 5, 6]"
5,0.08838714344836623,PEG2,[1],"[5, 6, 6]"
5,0.08838714344836623,PEG2,[1],"[5, 6, 6]"
5,0.059220476357327016,PEG2,[1],"[1, 5, 6]"
5,0.059220476357327016,PEG2,[1],"[1, 5, 6]"
5,0.059109869881536686,PEG2,[1],"[1, 5, 6]"
5,0.059109869881536686,PEG2,[1],"[1, 5, 6]"
5,0.057194717906102345,PEG2,[1],"[1, 5, 6]"
5,0.057194717906102345,PEG2,[1],"[1, 5, 6]"
5,0.03908743091842194,PEG2,[1],"[1, 3, 5]"
5,0.03908743091842194,PEG2,[1],"[1, 3, 5]"
28,0.16304145723084285,PEG2,[10],"[1, 3]"
5,0.05153246862441743,PEG2,[1],"[1, 5, 10]"
5,0.05153246862441743,PEG2,[1],"[1, 5, 10]"
5,0.058644639164549976,PEG2,[1],"[1, 5, 6]"
5,0.058644639164549976,PEG2,[1],"[1, 5, 6]"
5,0.08838760931579154,PEG2,[1],"[5, 6, 6]"
5,0.08838760931579154,PEG2,[1],"[5, 6, 6]"
5,0.05922047631360462,PEG2,[1],"[1, 5, 6]"
5,0.05922047631360462,PEG2,[1],"[1, 5, 6]"
5,0.059109854002292246,PEG2,[1],"[1, 5, 6]"
5,0.059109854002292246,PEG2,[1],"[1, 5, 6]"
5,0.05710793675974616,PEG2,[1],"[1, 5, 6]"
5,0.05710793675974616,PEG2,[1],"[1, 5, 6]"
5,0.03674946729245598,PEG2,[1],"[1, 3, 5]"
5,0.03674946729245598,PEG2,[1],"[1, 3, 5]"
5,0.10433281146781997,PEG2,[3],"[1, 7]"
8,-0.31757984808093054,S8,"[1, 23, 23]","[1, 1, 3]"
1,0.09250971783603948,S8,"[1, 1, 3, 8]","[1, 5, 5, 5, 5, 5, 7, 10, 23, 23]"
1,-0.026262363257546665,S8,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 8]"
1,-0.05105193683109595,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05321203278424487,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.053009666213488016,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.049825005949186485,S8,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03507346734826949,S8,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853928215607074,S8,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.037945009077080906,S8,"[1, 5, 5, 5]","[1, 3, 8]"
3,0.2400693817639421,S8,"[1, 7, 10]","[1, 1, 1, 8, 28]"
7,-0.2729612907342677,S8,[3],"[1, 10]"
10,-0.34257570549551425,S8,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.09268419534017155,S8,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 5, 7, 28]"
1,-0.02325752630090637,S8,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.050652542254448735,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.0531947765182093,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05300935594663284,S8,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.049825003415012455,S8,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03507346733848609,S8,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853928215605254,S8,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03491778620946322,S8,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.1446331145358613,S8,"[1, 5, 7]","[1, 1, 10]"
7,-0.30075846385184263,S8,[3],"[1, 5]"
23,0.11940884940915494,S8,[8],"[1, 23]"
23,0.11940884940915494,S8,[8],"[1, 23]"
5,0.029063792455905867,S8,[1],"[1, 1, 5]"
5,0.029063792455905867,S8,[1],"[1, 1, 5]"
5,0.026736315885561496,S8,[1],"[1, 1, 5]"
5,0.026736315885561496,S8,[1],"[1, 1, 5]"
5,0.026654530387731176,S8,[1],"[1, 1, 5]"
5,0.026654530387731176,S8,[1],"[1, 1, 5]"
5,0.02666399262713213,S8,[1],"[1, 1, 5]"
5,0.02666399262713213,S8,[1],"[1, 1, 5]"
5,0.026968724419638428,S8,[1],"[1, 1, 5]"
5,0.026968724419638428,S8,[1],"[1, 1, 5]"
5,0.03096281751299498,S8,[1],"[1, 2, 5]"
5,0.03096281751299498,S8,[1],"[1, 2, 5]"
5,0.05724628302074341,S8,[2],"[1, 2]"
5,0.02544797438680933,S8,[1],"[1, 5, 5]"
5,0.02544797438680933,S8,[1],"[1, 5, 5]"
5,0.02544797438680933,S8,[1],"[1, 5, 5]"
28,0.16404829018569927,S8,[10],"[1, 3]"
5,0.02949937780116276,S8,[1],"[1, 1, 5]"
5,0.02949937780116276,S8,[1],"[1, 1, 5]"
5,0.026753704918404193,S8,[1],"[1, 1, 5]"
5,0.026753704918404193,S8,[1],"[1, 1, 5]"
5,0.026654833363658807,S8,[1],"[1, 1, 5]"
5,0.026654833363658807,S8,[1],"[1, 1, 5]"
5,0.026663995067595887,S8,[1],"[1, 1, 5]"
5,0.026663995067595887,S8,[1],"[1, 1, 5]"
5,0.026968724428999277,S8,[1],"[1, 1, 5]"
5,0.026968724428999277,S8,[1],"[1, 1, 5]"
5,0.030962817513012338,S8,[1],"[1, 2, 5]"
5,0.030962817513012338,S8,[1],"[1, 2, 5]"
5,0.05724628302074342,S8,[2],"[1, 2]"
5,0.025882186420486588,S8,[1],"[1, 5, 5]"
5,0.025882186420486588,S8,[1],"[1, 5, 5]"
5,0.025882186420486588,S8,[1],"[1, 5, 5]"
5,0.10691111221175682,S8,[3],"[1, 7]"
8,-0.3224595240168007,G,"[1, 23, 23]","[3, 5, 5]"
1,0.07273713157621801,G,"[3, 5, 5, 8]","[7, 10, 23, 23]"
3,0.23359228307972932,G,"[1, 7, 10]","[1, 5, 5, 8, 28]"
7,-0.2736411691905644,G,[3],"[1, 10]"
10,-0.3482196250934262,G,"[1, 3, 28]","[1, 3, 5, 5, 7]"
1,0.07337691688064027,G,"[3, 5, 5, 10]","[3, 5, 7, 28]"
3,0.1386405721056665,G,"[1, 5, 7]","[5, 5, 10]"
7,-0.30140298030618395,G,[3],"[1, 5]"
23,0.11887686090625374,G,[8],"[1, 23]"
23,0.11887686090625374,G,[8],"[1, 23]"
5,0.0528629320141747,G,[1],"[3, 5, 8]"
5,0.0528629320141747,G,[1],"[3, 5, 8]"
28,0.16345887020750213,G,[10],"[1, 3]"
5,0.05708915208943912,G,[1],"[3, 5, 10]"
5,0.05708915208943912,G,[1],"[3, 5, 10]"
5,0.10625963473748365,G,[3],"[1, 7]"
